"name_href","name","muscle_targeted_href","muscle_targeted","rating","image_src","image_href","image"
"http://www.bodybuilding.com/exercises/detail/view/name/chest-and-front-of-shoulder-stretch","Chest And Front Of Shoulder Stretch","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","3.0","http://www.bodybuilding.com/exercises/exerciseImages/sequences/421/Male/t/421_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/chest-and-front-of-shoulder-stretch",""
"http://www.bodybuilding.com/exercises/detail/view/name/chest-stretch-on-stability-ball","Chest Stretch on Stability Ball","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","3.8","http://www.bodybuilding.com/exercises/exerciseImages/sequences/584/Male/t/584_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/chest-stretch-on-stability-ball",""
"http://www.bodybuilding.com/exercises/detail/view/name/clock-push-up","Clock Push-Up","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.6","http://www.bodybuilding.com/exercises/exerciseImages/sequences/1581/Male/t/1581_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/clock-push-up",""
"http://www.bodybuilding.com/exercises/detail/view/name/cross-over-with-bands","Cross Over - With Bands","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.1","http://www.bodybuilding.com/exercises/exerciseImages/sequences/257/Male/t/257_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/cross-over-with-bands",""
"http://www.bodybuilding.com/exercises/detail/view/name/decline-barbell-bench-press","Decline Barbell Bench Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.8","http://www.bodybuilding.com/exercises/exerciseImages/sequences/34/Male/t/34_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/decline-barbell-bench-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/decline-dumbbell-bench-press","Decline Dumbbell Bench Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.4","http://www.bodybuilding.com/exercises/exerciseImages/sequences/51/Male/t/51_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/decline-dumbbell-bench-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/decline-dumbbell-flyes","Decline Dumbbell Flyes","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.9","http://www.bodybuilding.com/exercises/exerciseImages/sequences/36/Male/t/36_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/decline-dumbbell-flyes",""
"http://www.bodybuilding.com/exercises/detail/view/name/decline-push-up","Decline Push-Up","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.8","http://www.bodybuilding.com/exercises/exerciseImages/sequences/1411/Male/t/1411_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/decline-push-up",""
"http://www.bodybuilding.com/exercises/detail/view/name/decline-smith-press","Decline Smith Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.4","http://www.bodybuilding.com/exercises/exerciseImages/sequences/1601/Male/t/1601_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/decline-smith-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/dips-chest-version","Dips - Chest Version","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.9","http://www.bodybuilding.com/exercises/exerciseImages/sequences/145/Male/t/145_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/dips-chest-version",""
"http://www.bodybuilding.com/exercises/detail/view/name/drop-push","Drop Push","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.7","http://www.bodybuilding.com/exercises/exerciseImages/sequences/779/Male/t/779_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/drop-push",""
"http://www.bodybuilding.com/exercises/detail/view/name/dumbbell-bench-press","Dumbbell Bench Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","9.1","http://www.bodybuilding.com/exercises/exerciseImages/sequences/1/Male/t/1_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/dumbbell-bench-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/dumbbell-bench-press-with-neutral-grip","Dumbbell Bench Press with Neutral Grip","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.8","http://www.bodybuilding.com/exercises/exerciseImages/sequences/1161/Male/t/1161_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/dumbbell-bench-press-with-neutral-grip",""
"http://www.bodybuilding.com/exercises/detail/view/name/heavy-bag-thrust","Heavy Bag Thrust","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","","http://www.bodybuilding.com/exercises/exerciseImages/sequences/786/Male/t/786_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/heavy-bag-thrust",""
"http://www.bodybuilding.com/exercises/detail/view/name/dumbbell-flyes","Dumbbell Flyes","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","9.1","http://www.bodybuilding.com/exercises/exerciseImages/sequences/12/Male/t/12_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/dumbbell-flyes",""
"http://www.bodybuilding.com/exercises/detail/view/name/dynamic-chest-stretch","Dynamic Chest Stretch","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","5.4","http://www.bodybuilding.com/exercises/exerciseImages/sequences/587/Male/t/587_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/dynamic-chest-stretch",""
"http://www.bodybuilding.com/exercises/detail/view/name/elbows-back","Elbows Back","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","4.8","http://www.bodybuilding.com/exercises/exerciseImages/sequences/465/Male/t/465_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/elbows-back",""
"http://www.bodybuilding.com/exercises/detail/view/name/extended-range-one-arm-kettlebell-floor-press","Extended Range One-Arm Kettlebell Floor Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","6.3","http://www.bodybuilding.com/exercises/exerciseImages/sequences/510/Male/t/510_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/extended-range-one-arm-kettlebell-floor-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/flat-bench-cable-flyes","Flat Bench Cable Flyes","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","7.0","http://www.bodybuilding.com/exercises/exerciseImages/sequences/162/Male/t/162_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/flat-bench-cable-flyes",""
"http://www.bodybuilding.com/exercises/detail/view/name/forward-drag-with-press","Forward Drag with Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","6.0","http://www.bodybuilding.com/exercises/exerciseImages/sequences/736/Male/t/736_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/forward-drag-with-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/incline-push-up-medium","Incline Push-Up Medium","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","","http://www.bodybuilding.com/exercises/exerciseImages/sequences/1531/Male/t/1531_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/incline-push-up-medium",""
"http://www.bodybuilding.com/exercises/detail/view/name/front-raise-and-pullover","Front Raise And Pullover","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.2","http://www.bodybuilding.com/exercises/exerciseImages/sequences/273/Male/t/273_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/front-raise-and-pullover",""
"http://www.bodybuilding.com/exercises/detail/view/name/incline-push-up-reverse-grip","Incline Push-Up Reverse Grip","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","","http://www.bodybuilding.com/exercises/exerciseImages/sequences/1541/Male/t/1541_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/incline-push-up-reverse-grip",""
"http://www.bodybuilding.com/exercises/detail/view/name/hammer-grip-incline-db-bench-press","Hammer Grip Incline DB Bench Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.4","http://www.bodybuilding.com/exercises/exerciseImages/sequences/60/Male/t/60_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/hammer-grip-incline-db-bench-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/incline-push-up-wide","Incline Push-Up Wide","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","","http://www.bodybuilding.com/exercises/exerciseImages/sequences/1521/Male/t/1521_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/incline-push-up-wide",""
"http://www.bodybuilding.com/exercises/detail/view/name/incline-cable-chest-press","Incline Cable Chest Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.7","http://www.bodybuilding.com/exercises/exerciseImages/sequences/1591/Male/t/1591_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/incline-cable-chest-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/leg-over-floor-press","Leg-Over Floor Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","","http://www.bodybuilding.com/exercises/exerciseImages/sequences/543/Male/t/543_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/leg-over-floor-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/incline-cable-flye","Incline Cable Flye","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.9","http://www.bodybuilding.com/exercises/exerciseImages/sequences/181/Male/t/181_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/incline-cable-flye",""
"http://www.bodybuilding.com/exercises/detail/view/name/incline-dumbbell-bench-with-palms-facing-in","Incline Dumbbell Bench With Palms Facing In","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.4","http://www.bodybuilding.com/exercises/exerciseImages/sequences/37/Male/t/37_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/incline-dumbbell-bench-with-palms-facing-in",""
"http://www.bodybuilding.com/exercises/detail/view/name/incline-dumbbell-flyes","Incline Dumbbell Flyes","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.9","http://www.bodybuilding.com/exercises/exerciseImages/sequences/38/Male/t/38_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/incline-dumbbell-flyes",""
"http://www.bodybuilding.com/exercises/detail/view/name/incline-dumbbell-flyes-with-a-twist","Incline Dumbbell Flyes - With A Twist","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.6","http://www.bodybuilding.com/exercises/exerciseImages/sequences/50/Male/t/50_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/incline-dumbbell-flyes-with-a-twist",""
"http://www.bodybuilding.com/exercises/detail/view/name/incline-dumbbell-press","Incline Dumbbell Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","9.3","http://www.bodybuilding.com/exercises/exerciseImages/sequences/380/Male/t/380_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/incline-dumbbell-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/medicine-ball-chest-pass","Medicine Ball Chest Pass","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","","http://www.bodybuilding.com/exercises/exerciseImages/sequences/801/Male/t/801_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/medicine-ball-chest-pass",""
"http://www.bodybuilding.com/exercises/detail/view/name/incline-push-up","Incline Push-Up","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.6","http://www.bodybuilding.com/exercises/exerciseImages/sequences/883/Male/t/883_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/incline-push-up",""
"http://www.bodybuilding.com/exercises/detail/view/name/incline-push-up-depth-jump","Incline Push-Up Depth Jump","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.3","http://www.bodybuilding.com/exercises/exerciseImages/sequences/789/Male/t/789_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/incline-push-up-depth-jump",""
"http://www.bodybuilding.com/exercises/detail/view/name/one-arm-kettlebell-floor-press","One-Arm Kettlebell Floor Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","","http://www.bodybuilding.com/exercises/exerciseImages/sequences/515/Male/t/515_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/one-arm-kettlebell-floor-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/isometric-chest-squeezes","Isometric Chest Squeezes","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","7.0","http://www.bodybuilding.com/exercises/exerciseImages/sequences/92/Male/t/92_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/isometric-chest-squeezes",""
"http://www.bodybuilding.com/exercises/detail/view/name/isometric-wipers","Isometric Wipers","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.3","http://www.bodybuilding.com/exercises/exerciseImages/sequences/1571/Male/t/1571_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/isometric-wipers",""
"http://www.bodybuilding.com/exercises/detail/view/name/leverage-chest-press","Leverage Chest Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.8","http://www.bodybuilding.com/exercises/exerciseImages/sequences/889/Male/t/889_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/leverage-chest-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/leverage-decline-chest-press","Leverage Decline Chest Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.5","http://www.bodybuilding.com/exercises/exerciseImages/sequences/891/Male/t/891_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/leverage-decline-chest-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/leverage-incline-chest-press","Leverage Incline Chest Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.8","http://www.bodybuilding.com/exercises/exerciseImages/sequences/893/Male/t/893_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/leverage-incline-chest-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/low-cable-crossover","Low Cable Crossover","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","9.1","http://www.bodybuilding.com/exercises/exerciseImages/sequences/1621/Male/t/1621_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/low-cable-crossover",""
"http://www.bodybuilding.com/exercises/detail/view/name/machine-bench-press","Machine Bench Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.3","http://www.bodybuilding.com/exercises/exerciseImages/sequences/224/Male/t/224_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/machine-bench-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/neck-press","Neck Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.7","http://www.bodybuilding.com/exercises/exerciseImages/sequences/274/Male/t/274_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/neck-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/one-arm-dumbbell-bench-press","One Arm Dumbbell Bench Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.4","http://www.bodybuilding.com/exercises/exerciseImages/sequences/246/Male/t/246_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/one-arm-dumbbell-bench-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/one-arm-flat-bench-dumbbell-flye","One-Arm Flat Bench Dumbbell Flye","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","6.5","http://www.bodybuilding.com/exercises/exerciseImages/sequences/164/Male/t/164_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/one-arm-flat-bench-dumbbell-flye",""
"http://www.bodybuilding.com/exercises/detail/view/name/plyo-kettlebell-pushups","Plyo Kettlebell Pushups","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.1","http://www.bodybuilding.com/exercises/exerciseImages/sequences/644/Male/t/644_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/plyo-kettlebell-pushups",""
"http://www.bodybuilding.com/exercises/detail/view/name/plyo-push-up","Plyo Push-up","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","7.1","http://www.bodybuilding.com/exercises/exerciseImages/sequences/910/Male/t/910_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/plyo-push-up",""
"http://www.bodybuilding.com/exercises/detail/view/name/push-up-to-side-plank","Push Up to Side Plank","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","7.2","http://www.bodybuilding.com/exercises/exerciseImages/sequences/844/Male/t/844_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/push-up-to-side-plank",""
"http://www.bodybuilding.com/exercises/detail/view/name/push-up-wide","Push-Up Wide","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.5","http://www.bodybuilding.com/exercises/exerciseImages/sequences/1511/Male/t/1511_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/push-up-wide",""
"http://www.bodybuilding.com/exercises/detail/view/name/push-ups-with-feet-elevated","Push-Ups With Feet Elevated","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.5","http://www.bodybuilding.com/exercises/exerciseImages/sequences/103/Male/t/103_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/push-ups-with-feet-elevated",""
"http://www.bodybuilding.com/exercises/detail/view/name/push-ups-with-feet-on-an-exercise-ball","Push-Ups With Feet On An Exercise Ball","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.5","http://www.bodybuilding.com/exercises/exerciseImages/sequences/126/Male/t/126_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/push-ups-with-feet-on-an-exercise-ball",""
"http://www.bodybuilding.com/exercises/detail/view/name/pushups","Pushups","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","9.2","http://www.bodybuilding.com/exercises/exerciseImages/sequences/70/Male/t/70_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/pushups",""
"http://www.bodybuilding.com/exercises/detail/view/name/pushups-close-and-wide-hand-positions","Pushups (Close and Wide Hand Positions)","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.5","http://www.bodybuilding.com/exercises/exerciseImages/sequences/81/Male/t/81_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/pushups-close-and-wide-hand-positions",""
"http://www.bodybuilding.com/exercises/detail/view/name/single-arm-cable-crossover","Single-Arm Cable Crossover","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.6","http://www.bodybuilding.com/exercises/exerciseImages/sequences/2101/Male/t/2101_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/single-arm-cable-crossover",""
"http://www.bodybuilding.com/exercises/detail/view/name/single-arm-push-up","Single-Arm Push-Up","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.6","http://www.bodybuilding.com/exercises/exerciseImages/sequences/1361/Male/t/1361_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/single-arm-push-up",""
"http://www.bodybuilding.com/exercises/detail/view/name/smith-machine-bench-press","Smith Machine Bench Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.2","http://www.bodybuilding.com/exercises/exerciseImages/sequences/159/Male/t/159_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/smith-machine-bench-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/smith-machine-decline-press","Smith Machine Decline Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","7.3","http://www.bodybuilding.com/exercises/exerciseImages/sequences/2141/Male/t/2141_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/smith-machine-decline-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/smith-machine-incline-bench-press","Smith Machine Incline Bench Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","7.9","http://www.bodybuilding.com/exercises/exerciseImages/sequences/188/Male/t/188_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/smith-machine-incline-bench-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/standing-cable-chest-press","Standing Cable Chest Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.2","http://www.bodybuilding.com/exercises/exerciseImages/sequences/919/Male/t/919_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/standing-cable-chest-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/straight-arm-dumbbell-pullover","Straight-Arm Dumbbell Pullover","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.6","http://www.bodybuilding.com/exercises/exerciseImages/sequences/39/Male/t/39_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/straight-arm-dumbbell-pullover",""
"http://www.bodybuilding.com/exercises/detail/view/name/suspended-push-up","Suspended Push-Up","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.0","http://www.bodybuilding.com/exercises/exerciseImages/sequences/1371/Male/t/1371_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/suspended-push-up",""
"http://www.bodybuilding.com/exercises/detail/view/name/svend-press","Svend Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","9.0","http://www.bodybuilding.com/exercises/exerciseImages/sequences/2761/Male/t/2761_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/svend-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/wide-grip-barbell-bench-press","Wide-Grip Barbell Bench Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.9","http://www.bodybuilding.com/exercises/exerciseImages/sequences/33/Male/t/33_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/wide-grip-barbell-bench-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/wide-grip-decline-barbell-bench-press","Wide-Grip Decline Barbell Bench Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","8.9","http://www.bodybuilding.com/exercises/exerciseImages/sequences/35/Male/t/35_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/wide-grip-decline-barbell-bench-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/wide-grip-decline-barbell-pullover","Wide-Grip Decline Barbell Pullover","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/1/muscle/chest","Chest","7.2","http://www.bodybuilding.com/exercises/exerciseImages/sequences/275/Male/t/275_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/wide-grip-decline-barbell-pullover",""
"http://www.bodybuilding.com/exercises/detail/view/name/bottoms-up-clean-from-the-hang-position","Bottoms-Up Clean From The Hang Position","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/2/muscle/forearms","Forearms","8.2","http://www.bodybuilding.com/exercises/exerciseImages/sequences/507/Male/t/507_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/bottoms-up-clean-from-the-hang-position",""
"http://www.bodybuilding.com/exercises/detail/view/name/cable-wrist-curl","Cable Wrist Curl","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/2/muscle/forearms","Forearms","7.8","http://www.bodybuilding.com/exercises/exerciseImages/sequences/317/Male/t/317_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/cable-wrist-curl",""
"http://www.bodybuilding.com/exercises/detail/view/name/dumbbell-lying-pronation","Dumbbell Lying Pronation","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/2/muscle/forearms","Forearms","8.7","http://www.bodybuilding.com/exercises/exerciseImages/sequences/321/Male/t/321_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/dumbbell-lying-pronation",""
"http://www.bodybuilding.com/exercises/detail/view/name/dumbbell-lying-supination","Dumbbell Lying Supination","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/2/muscle/forearms","Forearms","8.8","http://www.bodybuilding.com/exercises/exerciseImages/sequences/323/Male/t/323_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/dumbbell-lying-supination",""
"http://www.bodybuilding.com/exercises/detail/view/name/farmers-walk","Farmer's Walk","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/2/muscle/forearms","Forearms","9.6","http://www.bodybuilding.com/exercises/exerciseImages/sequences/682/Male/t/682_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/farmers-walk",""
"http://www.bodybuilding.com/exercises/detail/view/name/finger-curls","Finger Curls","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/2/muscle/forearms","Forearms","9.0","http://www.bodybuilding.com/exercises/exerciseImages/sequences/1681/Male/t/1681_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/finger-curls",""
"http://www.bodybuilding.com/exercises/detail/view/name/kneeling-forearm-stretch","Kneeling Forearm Stretch","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/2/muscle/forearms","Forearms","5.3","http://www.bodybuilding.com/exercises/exerciseImages/sequences/468/Male/t/468_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/kneeling-forearm-stretch",""
"http://www.bodybuilding.com/exercises/detail/view/name/palms-down-dumbbell-wrist-curl-over-a-bench","Palms-Down Dumbbell Wrist Curl Over A Bench","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/2/muscle/forearms","Forearms","8.3","http://www.bodybuilding.com/exercises/exerciseImages/sequences/4/Male/t/4_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/palms-down-dumbbell-wrist-curl-over-a-bench",""
"http://www.bodybuilding.com/exercises/detail/view/name/palms-down-wrist-curl-over-a-bench","Palms-Down Wrist Curl Over A Bench","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/2/muscle/forearms","Forearms","9.5","http://www.bodybuilding.com/exercises/exerciseImages/sequences/2/Male/t/2_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/palms-down-wrist-curl-over-a-bench",""
"http://www.bodybuilding.com/exercises/detail/view/name/palms-up-barbell-wrist-curl-over-a-bench","Palms-Up Barbell Wrist Curl Over A Bench","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/2/muscle/forearms","Forearms","9.3","http://www.bodybuilding.com/exercises/exerciseImages/sequences/390/Male/t/390_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/palms-up-barbell-wrist-curl-over-a-bench",""
